ds,yhat,yhat_lower,yhat_upper
2024-05-07,25536.388193845156,23089.62806221975,28064.691351054513
2024-05-08,25434.71350046509,22988.23879268957,27888.84004842773
2024-05-09,25504.149443547638,23233.915890612243,27624.059834753847
2024-05-10,25369.815550453368,22941.772481794604,27894.13734729573
2024-05-11,25341.56061299915,22992.87786430439,27696.253788334667
2024-05-12,25417.794302066708,22931.62611916054,27510.443414670706
2024-05-13,25430.43477093001,23093.684917638573,27706.51290552364
2024-05-14,25293.738989648147,22851.93613995064,27773.669097186226
2024-05-15,25219.24620449437,22630.672501343885,27637.607942560226
2024-05-16,25324.964025636382,22950.744264729063,27504.709616215372
2024-05-17,25235.2312507176,23028.145910314546,27595.41877964025
2024-05-18,25258.895124623297,23092.573331130156,27691.035632041745
2024-05-19,25393.164224206936,23108.46030754143,27594.373988942905
2024-05-20,25468.58280565072,22873.60413062392,27790.408239322882
2024-05-21,25397.892746479178,22960.46301213944,27744.250487748108
2024-05-22,25391.012729205428,22898.5734098662,27911.615238963754
2024-05-23,25564.26330422623,23115.711422966764,28009.025237776717
2024-05-24,25540.270976902975,23216.878487473492,27975.821335086395
2024-05-25,25626.18798361423,23363.34498288648,28108.57971562668
2024-05-26,25817.587863836692,23133.08374600824,28064.449674846688
2024-05-27,25943.48156608867,23496.853592183423,28408.459486125284
2024-05-28,25915.219130667596,23375.95693911884,28293.652351502373
2024-05-29,25941.50554676248,23658.25709532426,28334.11286070078
2024-05-30,26137.65843992068,23890.3240179242,28724.41947999761
2024-05-31,26125.539847634318,23909.882520673116,28593.403209855547
2024-06-01,26211.797979394796,23888.252830046466,28498.755867609474
2024-06-02,26391.77844004379,24113.791284080682,28815.489796959453
2024-06-03,26494.549184105163,24083.78592957255,29051.236696493736
2024-06-04,26431.803945787993,24175.413644471195,28786.32689042482
2024-06-05,26412.872625322547,23912.16235748843,28872.83080484459
2024-06-06,26553.966356649813,23947.192530817545,29278.61120365307
2024-06-07,26478.08976900346,24016.118982918208,28851.87833597156
2024-06-08,26493.256774068188,24150.078674843393,29130.95363096102
2024-06-09,26596.369963460125,24404.889478909074,29091.756911465603
2024-06-10,26618.20864612865,24193.954666419504,28984.169742765775
2024-06-11,26472.291169504526,23898.485544326133,28743.109568202115
2024-06-12,26369.8410188381,24023.8109132731,28762.372471637726
2024-06-13,26428.985522480216,24061.54417726499,28814.05507692199
2024-06-14,26274.620839089963,23912.690219818058,28806.369904553503
2024-06-15,26216.580752648348,23672.54217846228,28582.755360811214
2024-06-16,26253.470553995052,23798.369128374627,28634.28027580662
2024-06-17,26217.612201154305,23826.914087866582,28611.635294792606
2024-06-18,26023.867503209236,23540.85039485998,28268.547387439703
2024-06-19,25884.569832407255,23539.29749577025,28320.384934885114
2024-06-20,25918.694085188243,23587.398225464338,28328.305383048777
2024-06-21,25751.699320002568,23291.225525017948,28287.422814632242
2024-06-22,25693.682188640483,23343.939048185934,28154.231243584607
2024-06-23,25743.202853658542,23235.73146404046,28314.698435876697
2024-06-24,25732.229809822777,23281.208540274194,28149.373900179668
2024-06-25,25574.970385359746,23351.155528526055,27984.938183093072
2024-06-26,25482.81726292285,23035.346812813914,27919.07251789154
2024-06-27,25573.5403841656,23244.212867231545,27944.54829996155
2024-06-28,25471.158125985494,22963.579786426777,27697.84927776188
2024-06-29,25484.125156039514,23133.161231233113,28003.087336134093
2024-06-30,25609.197799919515,23248.111175832426,28005.672197085612
2024-07-01,25676.42234880985,23321.299979507712,27986.53376739082
2024-07-02,25598.011991027888,23221.352441601586,27953.80743346701
2024-07-03,25583.341539937366,23299.942670961438,27820.852829726482
2024-07-04,25748.18810999769,23322.3942437378,28420.487188750238
2024-07-05,25714.650403577172,23456.403179305857,27907.9037410502
2024-07-06,25789.38280915683,23513.192783528903,28000.511091094453
2024-07-07,25967.503986063548,23596.47277882107,28274.622539075135
2024-07-08,26077.62428691113,23777.526385662135,28435.323254471412
2024-07-09,26030.7567308958,23684.22836733292,28573.11594433969
2024-07-10,26035.33986246267,23633.634654695463,28341.918439427463
2024-07-11,26206.499962804064,23764.932120493177,28656.331864916876
2024-07-12,26165.984763411845,23663.990498280866,28467.626706033705
2024-07-13,26220.40453264593,23639.834762810624,28674.096741007506
2024-07-14,26365.14007230844,23850.749517892542,28777.072177777212
2024-07-15,26429.362031678767,24080.54278118054,28801.562479137574
2024-07-16,26324.92650050009,24044.135737772896,28611.056848236687
2024-07-17,26261.375648547866,23857.49810580766,28598.392775608114
2024-07-18,26355.171484910876,23731.59575538204,28824.550172409527
2024-07-19,26229.5956478327,23927.27634272602,28728.491133843414
2024-07-20,26192.95199291096,23735.366694106968,28757.606256566298
2024-07-21,26242.432524605032,23898.900446718962,28863.794546219135
2024-07-22,26209.092170615582,23862.70130558324,28612.852123090408
2024-07-23,26006.69850791256,23511.447246374388,28518.911447148355
2024-07-24,25846.686380159088,23560.918515197765,28133.795625784023
2024-07-25,25847.346645933398,23536.881869905486,28277.488621675733
2024-07-26,25633.68309853391,23291.061352031855,28136.25486347211
2024-07-27,25515.57538957554,23240.471949513078,28020.8051401427
2024-07-28,25491.609472911314,23060.336379606626,27975.065721373474
2024-07-29,25394.021922505737,23108.200982673923,27737.591095219792
2024-07-30,25137.524948284736,22913.224646755734,27394.566925286388
2024-07-31,24934.24260860098,22422.01830259605,27306.393634658783
2024-08-01,24902.887848036407,22488.398787486338,27267.08742282439
2024-08-02,24668.61461248358,22304.751577626073,27106.277792381574
2024-08-03,24541.182902897835,22073.169438075747,26947.864655560705
2024-08-04,24518.798132532844,22097.38341309556,27202.254487168615
2024-08-05,24433.070814544208,22009.24331022231,26820.139454608005
2024-08-06,24197.86291270453,21693.259639142703,26585.22966515015
2024-08-07,24024.250712817506,21728.122684902293,26463.500175416266
2024-08-08,24029.733071352555,21610.500360319,26593.32562529385
2024-08-09,23838.118411844065,21312.74177630127,26247.2997750377
2024-08-10,23757.727364474365,21306.519512004128,26082.452840360143
2024-08-11,23785.271389751702,21356.768419277203,25999.951828198857
2024-08-12,23750.852359267046,21337.419624183938,26248.745676875234
2024-08-13,23566.848370744683,21008.24190989706,26039.959243371333
2024-08-14,23442.914626020327,20968.489103903357,25832.96615556304
2024-08-15,23495.22725312536,20936.234425441427,26008.614996552406
2024-08-16,23346.40254672087,20944.646935728633,25776.391402038953
2024-08-17,23303.72772791121,20940.339411773886,25663.96664227756
2024-08-18,23363.062891829257,20781.96358312851,25757.752894928744
2024-08-19,23353.858581674027,20801.100311411705,25843.2411402428
2024-08-20,23188.053882804503,20771.050861558877,25635.967798559737
2024-08-21,23075.08364079658,20528.608910916948,25412.087955803137
2024-08-22,23131.12262262146,20550.959259091906,25561.05824143437
2024-08-23,22978.99919522822,20591.78861706217,25339.81979083775
2024-08-24,22926.414879596763,20590.747192890747,25357.221686109442
2024-08-25,22969.829853472766,20525.611763980854,25398.57086773279
2024-08-26,22939.4593809102,20359.05741296136,25313.782237003197
2024-08-27,22748.14671968168,20465.26125163562,25362.306071887848
2024-08-28,22606.341866300474,20109.213833413898,25039.56354217942
2024-08-29,22631.314790014592,20191.66096739478,25013.178401997895
2024-08-30,22447.03661478444,20002.1332900848,24875.34462094634
2024-08-31,22362.366019690566,20090.359905272653,24745.578591572004
2024-09-01,22374.901845656736,20148.614306671414,24856.655128585055
2024-09-02,22315.947778612128,19808.183176742947,24773.217730696175
2024-09-03,22099.35550540777,19749.874157998704,24607.341205864548
2024-09-04,21936.47647838976,19467.681669368543,24451.132630786055
2024-09-05,21945.351626884887,19509.811923746824,24344.574560276564
2024-09-06,21750.573054841007,19424.157531267203,24249.625513621144
2024-09-07,21661.455454473613,19237.57138011797,23915.558777537524
2024-09-08,21675.87855172016,19329.37679007134,23966.439159230053
2024-09-09,21625.24664324777,19113.81089355118,24073.847628929296
2024-09-10,21423.3316697394,19047.03570828171,23872.537735605933
2024-09-11,21281.22986961619,18728.888667288276,23634.184747226205
2024-09-12,21316.56112449593,18812.78659972165,23858.683989922763
2024-09-13,21153.344682055016,18862.40009651214,23642.69516286118
2024-09-14,21100.188517938524,18721.93635380861,23359.09874260541
2024-09-15,21154.153084677186,18661.867520259762,23697.07782680158
2024-09-16,21145.73485737285,18645.242045634797,23773.729349509566
2024-09-17,20987.73540828208,18617.922128529943,23251.10256144073
2024-09-18,20890.24530017899,18594.815532782293,23183.29930880597
2024-09-19,20969.871135595728,18733.729896244695,23342.601471471316
2024-09-20,20849.638675415634,18561.271742037883,23228.24331333207
2024-09-21,20837.208539792835,18327.48564531134,23326.605330858605
2024-09-22,20928.764534678205,18631.815785806022,23279.12724418021
2024-09-23,20954.019371915678,18354.715536199517,23246.619920460045
2024-09-24,20825.102952887028,18398.515214799907,23283.324152485893
2024-09-25,20751.562037346477,18251.975939709493,23349.40224139777
2024-09-26,20849.59927150422,18380.522066075737,23386.67205293091
2024-09-27,20741.984239215162,18525.990556961122,22966.985674626005
2024-09-28,20736.272917773276,18423.41818254157,23141.97528318816
2024-09-29,20828.695569693675,18583.51852647421,23157.795351996847
2024-09-30,20849.157944023307,18414.00275085532,23335.464282408833
2024-10-01,20710.121174875214,18348.4223976599,23165.122598073092
2024-10-02,20621.589520229627,18107.83566707465,23032.99681418165
2024-10-03,20700.33432890599,18479.925253605994,23149.362949627404
2024-10-04,20569.787392185142,18214.254538370136,23104.897972280367
2024-10-05,20538.24061730725,17905.8099948061,23064.81541690296
2024-10-06,20602.712655915184,18121.867450318863,23022.213000479664
2024-10-07,20593.9279904547,18094.719942316995,23064.38456149577
2024-10-08,20425.174504910163,18162.62837821067,22905.153696796184
2024-10-09,20307.26931230689,17975.630055267506,22481.929463858898
2024-10-10,20357.761829136016,18100.733045045003,22589.876236983157
2024-10-11,20200.80781155266,17878.903514117254,22445.953478259038
2024-10-12,20145.351789997247,17836.077658251048,22814.92776548668
2024-10-13,20188.978962643432,17949.07638482585,22422.740424213047
2024-10-14,20162.882395234137,17791.906289447335,22566.031082103622
2024-10-15,19980.711807343076,17507.577171051274,22398.324939195907
2024-10-16,19853.533874943954,17576.444913410694,22249.98380300477
2024-10-17,19899.033098396743,17435.365906292238,22196.274014972994
2024-10-18,19741.386911658232,17260.121931842827,22241.532955849252
2024-10-19,19689.452335847083,17223.984997963267,22127.83796907909
2024-10-20,19740.625015676393,17036.380565981854,22187.555009109456
2024-10-21,19725.81618472144,17471.999210422357,22130.535296644717
2024-10-22,19558.31346906526,17097.24174558761,21867.3854926579
2024-10-23,19448.755032471716,17042.224437925342,22029.93273469104
2024-10-24,19514.345643216733,17057.799843224115,21821.47326682345
2024-10-25,19378.7478422274,16958.331779911106,21838.91577538187
2024-10-26,19350.285007783757,16819.98862429058,21746.1075616524
2024-10-27,19425.816651260662,16966.459100353164,21886.14115645734
2024-10-28,19435.73100476836,17024.234531604274,21833.194928950303
2024-10-29,19292.820358258727,16912.28476427637,21768.520519677535
2024-10-30,19207.26824332306,16918.082148199774,21529.99865825448
2024-10-31,19295.87669519809,16760.16362703685,21675.758555072352
2024-11-01,19181.966490605293,16826.515841288267,21727.538523032734
2024-11-02,19173.586948315402,16744.887153483014,21538.508605789288
2024-11-03,19267.39549689496,16827.634398262217,21613.089417441162
2024-11-04,19293.65202101222,16653.562674815978,21737.192215678522
2024-11-05,19165.09347459744,16774.492481596488,21427.692978174957
2024-11-06,19091.91796625365,16652.078882109836,21367.17920412346
2024-11-07,19191.00672894581,16764.38891105491,21804.400696370423
2024-11-08,19085.817117179005,16692.673115830574,21564.2399992387
2024-11-09,19084.583520143366,16801.850863309934,21444.54021496439
2024-11-10,19184.186742160236,16730.778942510733,21654.56673988759
2024-11-11,19215.137242096476,16935.2973387921,21668.3331579115
2024-11-12,19090.438121049465,16437.902156194163,21456.686470317993
2024-11-13,19020.557472280077,16570.478842496294,21385.106242556718
2024-11-14,19122.638908455272,16639.840300516596,21551.26519254614
2024-11-15,19020.3837941725,16830.070857388942,21438.099767839096
2024-11-16,19022.24242678511,16596.31966119011,21446.8428647796
2024-11-17,19125.27503040285,16636.751238617708,21545.521394724674
2024-11-18,19160.128217938945,16737.041912741683,21554.49870373141
2024-11-19,19039.8930158008,16644.378848014745,21433.933444272545
2024-11-20,18975.074206915702,16411.65117157061,21420.4800317969
2024-11-21,19082.79988175532,16589.636608309596,21545.450066294343
2024-11-22,18986.70473143493,16449.8431396211,21377.401597590473
2024-11-23,18995.124264298745,16702.932493048185,21455.936878766657
2024-11-24,19104.960684509617,16854.201339368894,21618.17922124774
2024-11-25,19146.665901329467,16699.165428882054,21393.32256589975
2024-11-26,19033.107524454874,16771.07701147985,21477.753194122677
2024-11-27,18974.547317173958,16591.834587677607,21314.01514060616
2024-11-28,19087.86067806613,16688.771900535063,21448.510780784793
2024-11-29,18996.430342003074,16558.213937142773,21394.03140837474
2024-11-30,19008.351125484813,16456.462126268223,21467.8549511914
2024-12-01,19120.306096942055,16453.183590862172,21592.875191086605
2024-12-02,19162.559292799604,16549.207690187675,21611.225494929455
2024-12-03,19047.830507790506,16695.43028590392,21373.44153951163
2024-12-04,18986.281335678075,16711.942851050702,21507.01570492919
2024-12-05,19094.740775900184,16781.10707274001,21590.614268073245
2024-12-06,18996.603389857646,16542.440142732143,21475.05625378678
2024-12-07,19000.036679162004,16540.241407305817,21502.480018756167
2024-12-08,19101.85797244359,16769.840924399963,21543.47118515304
2024-12-09,19132.525908666004,16630.47724179116,21551.106879496336
2024-12-10,19005.012074239497,16552.252170629974,21524.49792475851
2024-12-11,18929.782059191286,16487.584745015793,21199.379954916698
2024-12-12,19024.014393883564,16617.892804998595,21386.48952487398
2024-12-13,18911.490547887483,16472.485171049462,21547.531776270618
2024-12-14,18900.792906381346,16452.724491216613,21310.073551326117
2024-12-15,18989.17129095678,16589.042985482156,21371.000399906592
2024-12-16,19007.523421149042,16729.64601755969,21394.042552014005
2024-12-17,18869.255200625885,16467.27453445417,21275.729304690158
2024-12-18,18785.25042780288,16560.60952975249,21261.480311791413
2024-12-19,18873.07872436305,16543.839118734428,21407.146447482195
2024-12-20,18756.875182411968,16444.433993937877,20952.992833766355
2024-12-21,18745.528942199977,16170.312045946333,21193.61102474233
2024-12-22,18836.54153235577,16607.89260632583,21280.796863299798
2024-12-23,18861.000594697565,16390.064956909697,21514.85847747155
2024-12-24,18732.435057494404,16266.531745231912,21195.00373699234
2024-12-25,18661.781486128486,16235.602686624079,21013.722369955685
2024-12-26,18766.590479759852,16431.24784150766,21149.343681522292
2024-12-27,18670.906634237777,16066.004757908091,21052.029710313098
2024-12-28,18683.459247350977,16175.110437975021,21088.229359018733
2024-12-29,18801.52450912441,16419.667504054694,21533.94959232872
2024-12-30,18855.904660274697,16552.198606542363,21231.838447418057
2024-12-31,18759.789999176584,16426.635751411162,21203.81197967797
2025-01-01,18723.73324477557,16360.066367612602,21278.35561362667
2025-01-02,18864.864872107406,16394.97544394983,21080.424885327175
2025-01-03,18806.782666881933,16460.297036348442,21200.111037018625
2025-01-04,18857.75238858587,16531.56958068634,21395.029273943925
